Date,Open,High,Low,Close,Adj Close,Volume,ATR,ADX,RSI,MACD,MACD_Signal,Volatility,Max_Drawdown
1997-02-26,812.0999755859375,812.7000122070312,798.1300048828125,805.6799926757812,805.6799926757812,573920000,9.368839618495171,30.231615257365537,59.58606339664356,10.87449317717278,11.124216482383542,,
1997-02-27,805.6799926757812,805.6799926757812,795.0599975585938,795.0700073242188,795.0700073242188,464660000,9.452257505181786,29.712106173016213,51.99453298458367,9.408367552726759,10.781046696446179,,
1997-02-28,795.0700073242188,795.7000122070312,788.5,790.8200073242188,790.8200073242188,508280000,9.302095184006518,28.840688514223974,49.28580540920881,7.8134526651093665,10.187527890170509,,
1997-03-03,790.8200073242188,795.3099975585938,785.6599731445312,795.3099975585938,795.3099975585938,437220000,9.325292287690548,27.856711713304627,52.123534164349614,6.833001060062998,9.516622524141495,,
1997-03-04,795.3099975585938,798.9299926757812,789.97998046875,790.9500122070312,790.9500122070312,537890000,9.30027178176513,27.086320602922548,49.242140553673195,5.6391741561421895,8.741132850534687,,
1997-03-05,790.9500122070312,801.989990234375,790.9500122070312,801.989990234375,801.989990234375,532500000,9.416260132760547,26.489787775044004,55.89122159634607,5.520240523124471,8.096954385048026,,
1997-03-06,801.989990234375,804.1099853515625,797.5,798.5599975585938,798.5599975585938,540310000,9.229163201543162,26.017932949449374,53.54438977622396,5.090537288715609,7.495670965778095,,
1997-03-07,798.5599975585938,808.1900024414062,798.5599975585938,804.969970703125,804.969970703125,508270000,9.255887572844175,25.748663757704882,57.16425492584772,5.207191675799891,7.037975107780356,,
1997-03-10,804.969970703125,813.6599731445312,803.6599731445312,813.6500244140625,813.6500244140625,468780000,9.305497827254944,25.71970164430365,61.53513889219305,5.931661436230797,6.816712373469633,,
1997-03-11,813.6500244140625,814.9000244140625,810.77001953125,811.3400268554688,811.3400268554688,493250000,8.960447052375285,25.743873917306022,59.78673571911478,6.247397727222847,6.702849444219942,,
1997-03-12,811.3400268554688,811.3400268554688,801.0700073242188,804.260009765625,804.260009765625,490200000,9.047756114444311,25.126232694396656,54.66049032118457,5.858793634171434,6.534038282209843,,
1997-03-13,804.260009765625,804.260009765625,789.4400024414062,789.5599975585938,789.5599975585938,507560000,9.432590264045087,23.912198372661887,45.86697165120261,4.314928586628525,6.090216343092745,,
1997-03-14,789.5599975585938,796.8800048828125,789.5599975585938,793.1699829101562,793.1699829101562,491540000,9.291745456959877,22.75935709389671,48.07613879194323,3.344147596013727,5.541002593676115,,
1997-03-17,793.1699829101562,796.280029296875,782.97998046875,795.7100219726562,795.7100219726562,495260000,9.558976208412707,21.89380219976249,49.63363326496173,2.748076365206316,4.982417347981484,,
1997-03-18,795.7100219726562,797.1799926757812,785.469970703125,789.6599731445312,789.6599731445312,467330000,9.702384531870901,21.02406055149097,46.08756975705881,1.7671316041581804,4.3393601992162045,,
1997-03-19,789.6599731445312,791.5900268554688,780.030029296875,785.77001953125,785.77001953125,535580000,9.826229650022377,20.455664716925906,43.91509616450675,0.6681400506515729,3.605116169502714,,
1997-03-20,785.77001953125,786.2899780273438,778.0399780273438,782.6500244140625,782.6500244140625,497480000,9.721144307784153,20.008422289231802,42.197003873908685,-0.4493936913827383,2.794214197325124,,
1997-03-21,782.6500244140625,786.4400024414062,782.6500244140625,784.0999755859375,784.0999755859375,638760000,9.32572140248634,19.57435931668589,43.30706210266778,-1.204168197232434,1.994537718413219,,
1997-03-24,784.0999755859375,791.010009765625,780.7899780273438,790.8900146484375,790.8900146484375,451970000,9.385343754948744,18.880146328509714,48.31294595960909,-1.2401412911563057,1.3476019164990591,,
1997-03-25,790.8900146484375,798.1099853515625,788.3900146484375,789.0700073242188,789.0700073242188,487520000,9.407652799069067,18.049919856837572,47.1121471463237,-1.399377466121905,0.7982060399746932,,
1997-03-26,789.0700073242188,794.8900146484375,786.77001953125,790.5,790.5,506670000,9.321806867278779,17.168723452944228,48.20150171651119,-1.3941150145524261,0.35974182906915897,,
1997-03-27,790.5,792.5800170898438,767.3200073242188,773.8800048828125,773.8800048828125,476790000,10.38437782945921,17.162458333232493,38.32185148608891,-2.699908702930429,-0.25218827733088195,,
1997-03-31,773.8800048828125,773.8800048828125,756.1300048828125,757.1199951171875,757.1199951171875,555880000,10.875429703453491,17.54087436335941,31.344765377739606,-5.029171963986869,-1.2075850146622331,,
1997-04-01,757.1199951171875,761.489990234375,751.260009765625,759.6400146484375,759.6400146484375,515770000,10.832398904210137,18.053708709436368,33.31082756406221,-6.595754438570111,-2.2852188994439477,,
1997-04-02,759.6400146484375,759.6500244140625,747.5900268554688,750.1099853515625,750.1099853515625,478210000,10.914240323831184,18.653067079316003,29.831655107766522,-8.508195284671615,-3.529814176489609,,
1997-04-03,750.1099853515625,751.0399780273438,744.4000244140625,750.3200073242188,750.3200073242188,498010000,10.629282971592898,19.32079343292388,30.00516000612477,-9.892832917382293,-4.802417924668251,,
1997-04-04,750.3200073242188,757.9000244140625,744.0399780273438,757.9000244140625,757.9000244140625,544580000,10.844670659499284,19.56584054711261,36.14240165095489,-10.260252615342438,-5.89398486280316,,
1997-04-07,757.9000244140625,764.8200073242188,757.9000244140625,762.1300048828125,762.1300048828125,453790000,10.583020886334497,19.426939045711368,39.338871024710684,-10.093757880405633,-6.733939466323697,,
1997-04-08,762.1300048828125,766.25,758.3599853515625,766.1199951171875,766.1199951171875,450790000,10.403484624618683,19.219137818001293,42.27413117757584,-9.529995885297694,-7.29315075011852,,
